id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,5.29522,-1.78538,0,0,0,0.796115,0.605146,
1,5.1401,0.734112,0,0,0,-0.936623,0.35034,
