id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,7.2942,0.0960349,0,0,0,0.00380717,0.999993,
1,7.19905,-2.62184,0,0,0,0.00380843,0.999993,
