id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,4.6212,0.325133,0,0,0,-0.06087,0.998146,
1,5.00315,-2.06069,0,0,0,-0.539958,0.841692,
2,0.0191288,0.0,0,0,0,-0.0585973,0.998282,
3,0.196974,-0.720513,0,0,0,-0.105507,0.994419,
