id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,5.29522,-1.78538,0,0,0,0.796115,0.605146,
1,1.93269,-1.43982,0,0,0,0.0359126,0.999355,
2,0.0329247,0.01714,0,0,0,0,1,
